-1.6274262922,1.2954983443,-0.4619682177,0.6308698742,0.7913178867,0.6691960799,-1.2314815514,-0.7259047213,0.497643349,0,1.6274262922,0.4619682177,0.497643349,-1.2954983443,0.7735590309,-0.6308698742,-1.0338174961,-1.6274262922,-1.090603698,-0.6770008553,0.6691960799,0.4613907061,-0.5311313057,1.2954983443,1.3042125972,-0.7735590309,1.2386119875,-1.7102168683,-0.6691960799,1.2954983443,0.6691960799,-0.6691960799,0.7735590309,0.8057712632,-0.8706521383,-0.8105332036,-0.6102909799,-0.771817978,-0.3113519785,1.090603698,1.090603698,0.7141091577,0.4619682177,-0.5580357317,-0.6308698742,0.2279905423,-0.7964034691,1.498191258,-0.6691960799,1.7103017028,-1.2954983443,1.3015658958,-1.3688678551,0.7776078438,1.498191258,0.8716966551,0,-0.8575620551,-1.498191258,-0.4619682177,0.7735590309,-1.6274262922,1.090603698,0.4918515847,0,0.6794798071,1.090603698,-0.4523464629,0.497643349,1.3349542206,-0.497643349,0.2571296063,1.7103017028,-1.2954983443,-1.7098510099,0.6691960799,-1.5594706698,0.6691960799,-0.7735590309,1.2954983443,0.6308698742,0.6685817483,1.6137098519,1.6274262922,0.4619682177,-0.497643349,0.6308698742,-1.3531884327,-1.6274262922,-0.7735590309,0.497643349,0.497643349,0.4398749827,-0.6215108013,-0.6308698742,-1.3049392889,1.5956601138,0,0.8747311249,1.0789558046,18
-1.6274262922,1.4770377926,-0.4619682177,0.8543329712,0.9383949216,1.586599179,-1.7233875247,-1.6114980715,0.497643349,0,1.6274262922,0.4619682177,0.497643349,-1.4770377926,0.7735590309,-0.8543329712,-1.4940990201,-1.6274262922,-1.5035143044,-1.5874919428,1.586599179,0.4613907061,-0.4428284091,1.4770377926,1.3598680881,-0.7735590309,1.2386119875,-1.7102168683,-1.586599179,1.4770377926,1.586599179,-1.586599179,0.7735590309,0.9162882696,-1.3806013391,-1.3531570586,-0.8822326407,-0.7709826785,-0.2412308335,1.5035143044,1.5035143044,1.1639900829,0.4619682177,-0.7532017155,-0.8543329712,0.1525252709,-0.9631036696,1.498191258,-1.586599179,1.7103017028,-1.4770377926,1.4801730436,-1.6233850422,1.5466126638,1.498191258,0.9082455558,0,-1.771148953,-1.498191258,-0.4619682177,0.7735590309,-1.6274262922,1.5035143044,0.4920654299,0,1.586962789,1.5035143044,-1.3627809305,0.497643349,1.4932461762,-0.497643349,0.0924439585,1.7103017028,-1.4770377926,-1.7096863345,1.586599179,-1.5594706698,1.586599179,-0.7735590309,1.4770377926,0.8543329712,1.4681910868,1.6137098519,1.6274262922,0.4619682177,-0.497643349,0.8543329712,-1.6421253874,-1.6274262922,-0.7735590309,0.497643349,0.497643349,0.4398749827,-0.8483646738,-0.8543329712,-1.4713920282,1.5956601138,0,1.3425121855,1.201046899,15
-1.6274262922,1.6585772409,-0.4619682177,0.550470453,0.7344433167,1.1934264223,-1.56846287,-1.249776844,0.497643349,0,1.6274262922,0.4619682177,0.497643349,-1.6585772409,0.7735590309,-0.550470453,-1.1515639325,-1.6274262922,-1.1962319926,-1.1972814767,1.1934264223,0.4613907061,-0.5652779641,1.6585772409,1.4132519264,-0.7735590309,1.2386119875,-1.7102168683,-1.1934264223,1.6585772409,1.1934264223,-1.1934264223,0.7735590309,0.7660085307,-1.1620516816,-1.1516110553,-0.4537429616,-0.7721409876,-0.1711096885,1.1962319926,1.1962319926,0.7492162283,0.4619682177,-0.4524322199,-0.550470453,0.1752365289,-0.7579777837,1.498191258,-1.1934264223,1.7103017028,-1.6585772409,1.4279241221,-1.8920458505,1.0431096358,1.498191258,0.9513379805,0,-1.379611711,-1.498191258,-0.4619682177,0.7735590309,-1.6274262922,1.1962319926,0.4919062893,0,1.1980415111,1.1962319926,-0.9725947301,0.497643349,1.6515381319,-0.497643349,-0.0722922159,1.7103017028,-1.6585772409,-1.7095066886,1.1934264223,-1.5594706698,1.1934264223,-0.7735590309,1.6585772409,0.550470453,1.0203596032,1.6137098519,1.6274262922,0.4619682177,-0.497643349,0.550470453,-1.9573293381,-1.6274262922,-0.7735590309,0.497643349,0.497643349,0.4398749827,-0.5398914186,-0.550470453,-1.6378447674,1.5956601138,0,1.1687649344,1.1133313139,18
-1.6274262922,1.2954983443,-0.4619682177,0.5469234197,0.7318822507,1.1934264223,-1.2061247417,-1.2248305524,0.497643349,0,1.6274262922,0.4619682177,0.497643349,-1.2954983443,0.7735590309,-0.5469234197,-1.0017048316,-1.6274262922,-1.0617959812,-1.1972814767,1.1934264223,0.4613907061,-0.5668155906,1.2954983443,1.3042125972,-0.7735590309,1.2386119875,-1.7102168683,-1.1934264223,1.2954983443,1.1934264223,-1.1934264223,0.7735590309,0.7642542925,-1.1620516816,-1.1516110553,-0.5812408322,-0.7721555328,-0.3113519785,1.0617959812,1.0617959812,0.6475136177,0.4619682177,-0.4671365063,-0.5469234197,0.2433182523,-0.7555420609,1.498191258,-1.1934264223,1.7103017028,-1.2954983443,1.3267596143,-1.3688678551,0.9210663083,1.498191258,0.8716966551,0,-1.379611711,-1.498191258,-0.4619682177,0.7735590309,-1.6274262922,1.0617959812,0.4918366653,0,1.1980415111,1.0617959812,-0.9725947301,0.497643349,1.3349542206,-0.497643349,0.2571296063,1.7103017028,-1.2954983443,-1.7098510099,1.1934264223,-1.5594706698,1.1934264223,-0.7735590309,1.2954983443,0.5469234197,0.9175673729,1.6137098519,1.6274262922,0.4619682177,-0.497643349,0.5469234197,-1.3531884327,-1.6274262922,-0.7735590309,0.497643349,0.497643349,0.4398749827,-0.5362905635,-0.5469234197,-1.3049392889,1.5956601138,0,1.1687649344,1.069148916,16
-1.6274262922,1.8401166892,-0.4619682177,0.5658409306,0.7454897854,0.9313112511,-1.5533392781,-1.0127870742,0.497643349,0,1.6274262922,0.4619682177,0.497643349,-1.8401166892,0.7735590309,-0.5658409306,-0.9802963887,-1.6274262922,-1.0425908367,-0.937141166,0.9313112511,0.4613907061,-0.5586458261,1.8401166892,1.4643641119,-0.7735590309,1.2386119875,-1.7102168683,-0.9313112511,1.8401166892,0.9313112511,-0.9313112511,0.7735590309,0.7736102296,-1.01635191,-0.9932534813,-0.1866429921,-0.772078251,-0.1009885435,1.0425908367,1.0425908367,0.6432932996,0.4619682177,-0.491198066,-0.5658409306,0.1334953645,-0.7604094425,1.498191258,-0.9313112511,1.7103017028,-1.8401166892,1.3002316013,-2.1760629234,0.7854503852,1.498191258,1.0034532561,0,-1.1185868831,-1.498191258,-0.4619682177,0.7735590309,-1.6274262922,1.0425908367,0.491826719,0,0.9387606591,1.0425908367,-0.7124705965,0.497643349,1.8098300875,-0.497643349,-0.2370871657,1.7103017028,-1.8401166892,-1.7093099336,0.9313112511,-1.5594706698,0.9313112511,-0.7735590309,1.8401166892,0.5658409306,0.7809679201,1.6137098519,1.6274262922,0.4619682177,-0.497643349,0.5658409306,-2.3025527126,-1.6274262922,-0.7735590309,0.497643349,0.497643349,0.4398749827,-0.5554951241,-0.5658409306,-1.8042975067,1.5956601138,0,1.0322492372,1.0625027464,17
-1.6274262922,2.0216561374,-0.4619682177,1.620492161,1.3454305066,2.4515792439,-2.9871128367,-2.4721451301,0.497643349,0,1.6274262922,0.4619682177,0.497643349,-2.0216561374,0.7735590309,-1.620492161,-2.3397325176,-1.6274262922,-2.2621175115,-2.4459549681,2.4515792439,0.4613907061,-0.1984502084,2.0216561374,1.5132046447,-0.7735590309,1.2386119875,-1.7102168683,-2.4515792439,2.0216561374,2.4515792439,-2.4515792439,0.7735590309,1.2952037201,-1.8614105857,-1.6890670641,-1.0863906234,-0.7686709879,-0.0308673985,2.2621175115,2.2621175115,2.3461335392,0.4619682177,-1.513814351,-1.620492161,-0.140133557,-1.3690105971,1.498191258,-2.4515792439,1.7103017028,-2.0216561374,1.569229819,-2.4767916089,2.8818252372,1.498191258,1.0687041442,0,-2.6325308852,-1.498191258,-0.4619682177,0.7735590309,-1.6274262922,2.2621175115,0.4924583084,0,2.4425896006,2.2621175115,-2.2211905714,0.497643349,1.9681220431,-0.497643349,-0.4019510389,1.7103017028,-2.0216561374,-1.7090935032,2.4515792439,-1.5594706698,2.4515792439,-0.7735590309,2.0216561374,1.620492161,2.7067004061,1.6137098519,1.6274262922,0.4619682177,-0.497643349,1.620492161,-2.6822984246,-1.6274262922,-0.7735590309,0.497643349,0.497643349,0.4398749827,-1.6261493795,-1.620492161,-1.9707502459,1.5956601138,0,1.6320909372,1.3615648862,15
-1.6274262922,2.384735034,-0.4619682177,1.6358626386,1.352356652,3.0282326205,-3.7518247398,-3.0459098359,0.497643349,0,1.6274262922,0.4619682177,0.497643349,-2.384735034,0.7735590309,-1.6358626386,-2.6073380548,-1.6274262922,-2.5021818176,-3.0182636517,3.0282326205,0.4613907061,-0.1942918522,2.384735034,1.6040707524,-0.7735590309,1.2386119875,-1.7102168683,-3.0282326205,2.384735034,3.0282326205,-3.0282326205,0.7735590309,1.302805419,-2.1819500833,-1.8570220668,-0.9153175312,-0.768631652,0.1093748915,2.5021818176,2.5021818176,2.5835565158,0.4619682177,-1.4977733112,-1.6358626386,-0.2688287519,-1.3866115671,1.498191258,-3.0282326205,1.7103017028,-2.384735034,1.6789130564,-3.1346525557,3.442074853,1.498191258,1.2760804485,0,-3.2067855067,-1.498191258,-0.4619682177,0.7735590309,-1.6274262922,2.5021818176,0.492582637,0,3.0130074749,2.5021818176,-2.7934636654,0.497643349,2.2847059543,-0.497643349,-0.7319393468,1.7103017028,-2.384735034,-1.7085884987,3.0282326205,-1.5594706698,3.0282326205,-0.7735590309,2.384735034,1.6358626386,3.3891494447,1.6137098519,1.6274262922,0.4619682177,-0.497643349,1.6358626386,-3.5683717525,-1.6274262922,-0.7735590309,0.497643349,0.497643349,0.4398749827,-1.641753085,-1.6358626386,-2.3036557244,1.5956601138,0,1.7768803131,1.400725439,14
-1.6274262922,2.5662744823,-0.4619682177,1.5862041726,1.3298293812,2.8971750349,-3.8854409395,-2.9336515239,0.497643349,0,1.6274262922,0.4619682177,0.497643349,-2.5662744823,0.7735590309,-1.5862041726,-2.457478954,-1.6274262922,-2.3677458062,-2.8881934963,2.8971750349,0.4613907061,-0.2078168955,2.5662744823,1.6460963272,-0.7735590309,1.2386119875,-1.7102168683,-2.8971750349,2.5662744823,2.8971750349,-2.8971750349,0.7735590309,1.2782460842,-2.1091001975,-1.8218686942,-0.6328855393,-0.7687595919,0.1794960365,2.3677458062,2.3677458062,2.4187358741,0.4619682177,-1.4603442184,-1.5862041726,-0.3297501554,-1.3629134233,1.498191258,-2.8971750349,1.7103017028,-2.5662744823,1.6354321736,-3.4954248864,3.1403343176,1.498191258,1.4701533673,0,-3.0762730928,-1.498191258,-0.4619682177,0.7735590309,-1.6274262922,2.3677458062,0.492513013,0,2.8833670489,2.3677458062,-2.6634015986,0.497643349,2.44299791,-0.497643349,-0.8971000318,1.7103017028,-2.5662744823,-1.7082914372,2.8971750349,-1.5594706698,2.8971750349,-0.7735590309,2.5662744823,1.5862041726,3.1548973732,1.6137098519,1.6274262922,0.4619682177,-0.497643349,1.5862041726,-4.0895913572,-1.6274262922,-0.7735590309,0.497643349,0.497643349,0.4398749827,-1.5913411134,-1.5862041726,-2.4701084637,1.5956601138,0,1.74657556,1.3793437772,14
-1.6274262922,2.0216561374,-0.4619682177,1.719809093,1.3894659822,3.1592902061,-3.2508236566,-3.1456950021,0.497643349,0,1.6274262922,0.4619682177,0.497643349,-2.0216561374,0.7735590309,-1.719809093,-2.6180422763,-1.6274262922,-2.5117843898,-3.148333807,3.1592902061,0.4613907061,-0.1720119541,2.0216561374,1.5132046447,-0.7735590309,1.2386119875,-1.7102168683,-3.1592902061,2.0216561374,3.1592902061,-3.1592902061,0.7735590309,1.3443223896,-2.2547999692,-1.8906130674,-1.2961972459,-0.7684208958,-0.0308673985,2.5117843898,2.5117843898,2.6596197605,0.4619682177,-1.5913460432,-1.719809093,-0.1618945875,-1.4239198571,1.498191258,-3.1592902061,1.7103017028,-2.0216561374,1.6508438491,-2.4767916089,3.5381545629,1.498191258,1.0687041442,0,-3.3372979207,-1.498191258,-0.4619682177,0.7735590309,-1.6274262922,2.5117843898,0.4925876102,0,3.1426479009,2.5117843898,-2.9235257322,0.497643349,1.9681220431,-0.497643349,-0.4019510389,1.7103017028,-2.0216561374,-1.7090935032,3.1592902061,-1.5594706698,3.1592902061,-0.7735590309,2.0216561374,1.719809093,3.4907995392,1.6137098519,1.6274262922,0.4619682177,-0.497643349,1.719809093,-2.6822984246,-1.6274262922,-0.7735590309,0.497643349,0.497643349,0.4398749827,-1.7269733228,-1.719809093,-1.9707502459,1.5956601138,0,1.8058381883,1.4022023513,14
-1.6274262922,2.5662744823,-0.4619682177,1.0399610465,1.0495901322,2.241887107,-3.2888101252,-2.309994235,0.497643349,0,1.6274262922,0.4619682177,0.497643349,-2.5662744823,0.7735590309,-1.0399610465,-1.9222678796,-1.6274262922,-1.8876171941,-2.2378427195,2.241887107,0.4613907061,-0.3760684341,2.5662744823,1.6460963272,-0.7735590309,1.2386119875,-1.7102168683,-2.241887107,2.5662744823,2.241887107,-2.241887107,0.7735590309,1.0080934019,-1.7448507683,-1.6183491682,-0.2899324063,-0.7703511639,0.1794960365,1.8876171941,1.8876171941,1.5975375058,0.4619682177,-0.9096018532,-1.0399610465,-0.1889434874,-1.0849596832,1.498191258,-2.241887107,1.7103017028,-2.5662744823,1.6209897858,-3.4954248864,2.1702359678,1.498191258,1.4701533673,0,-2.4237110229,-1.498191258,-0.4619682177,0.7735590309,-1.6274262922,1.8876171941,0.4922643557,0,2.235164919,1.8876171941,-2.0130912645,0.497643349,2.44299791,-0.497643349,-0.8971000318,1.7103017028,-2.5662744823,-1.7082914372,2.241887107,-1.5594706698,2.241887107,-0.7735590309,2.5662744823,1.0399610465,2.2280540962,1.6137098519,1.6274262922,0.4619682177,-0.497643349,1.0399610465,-4.0895913572,-1.6274262922,-0.7735590309,0.497643349,0.497643349,0.4398749827,-1.036809425,-1.0399610465,-2.4701084637,1.5956601138,0,1.5711269895,1.2904493222,15
